topics significance commonGenes percentOfTopics percentOfReference
15 29.0573265773384 21 13.2075471698113 95.4545454545455
58 27.9085371949143 21 11.731843575419 95.4545454545455
153 25.3816126056461 21 9.01287553648069 95.4545454545455
124 25.2654717485275 22 7.09677419354839 100
55 25.1000958834529 21 8.75 95.4545454545455
156 23.2121123015551 21 7.16723549488055 95.4545454545455
99 22.7421116697362 21 6.81818181818182 95.4545454545455
159 21.8291919909138 18 11.3207547169811 81.8181818181818
152 21.3358790103333 17 13.1782945736434 77.2727272727273
98 21.1746869482435 22 4.68085106382979 100
