topics significance commonGenes percentOfTopics percentOfReference
47 113.461445673607 62 65.9574468085106 95.3846153846154
168 107.23680713182 60 64.5161290322581 92.3076923076923
78 105.93675576688 60 62.5 92.3076923076923
3 85.201296367879 44 91.6666666666667 67.6923076923077
114 80.213648839936 50 56.8181818181818 76.9230769230769
147 71.3761062157997 41 75.9259259259259 63.0769230769231
133 58.7173788882342 34 79.0697674418605 52.3076923076923
174 35.7225992260074 26 50.9803921568627 40
14 17.4413140306798 25 13.2275132275132 38.4615384615385
1 0.860156718840492 21 2.51196172248804 32.3076923076923
