topics significance commonGenes percentOfTopics percentOfReference
52 2.05860588098256 3 5.66037735849057 37.5
140 1.74274962851581 4 2.07253886010363 50
83 0.926611478092156 2 7.40740740740741 25
128 0.86404444624667 2 6.89655172413793 25
28 0.805769471886639 2 6.45161290322581 25
36 0.628549375682625 2 5.26315789473684 25
24 0.549806136851746 5 0.705218617771509 62.5
48 0.521447592118893 2 4.65116279069767 25
121 0.50157037868222 2 4.54545454545455 25
22 0.160446973743539 3 1.28205128205128 37.5
