topics significance commonGenes percentOfTopics percentOfReference
49 6.89292822570517 11 5.5 42.3076923076923
85 5.51637147141443 7 10.6060606060606 26.9230769230769
57 5.36052760173113 8 7.40740740740741 30.7692307692308
7 4.89838116100847 11 3.55987055016181 42.3076923076923
53 4.5326477574522 9 4.63917525773196 34.6153846153846
45 4.40408384661298 7 7.36842105263158 26.9230769230769
65 4.24203226244596 8 5.33333333333333 30.7692307692308
66 4.00408129456451 10 3.37837837837838 38.4615384615385
41 3.88531543502099 7 6.19469026548673 26.9230769230769
79 3.79036497634215 9 3.79746835443038 34.6153846153846
