topics significance commonGenes percentOfTopics percentOfReference
15 29.0573265773384 21 13.2075471698113 95.4545454545455
58 27.9085371949143 21 11.731843575419 95.4545454545455
153 25.3816126056461 21 9.01287553648069 95.4545454545455
124 25.2654717485275 22 7.09677419354839 100
55 25.1000958834529 21 8.75 95.4545454545455
9 24.5470911308539 20 10.2040816326531 90.9090909090909
11 23.7567143119102 18 14.2857142857143 81.8181818181818
156 23.2121123015551 21 7.16723549488055 95.4545454545455
99 22.7421116697362 21 6.81818181818182 95.4545454545455
35 22.0424815196606 19 9.45273631840796 86.3636363636364
