topics significance commonGenes percentOfTopics percentOfReference
69 111.540037261998 41 11.614730878187 1.13541955137081
99 109.30066750717 26 8.44155844155844 0.720022154527832
63 108.295978813236 100 20.6185567010309 2.7693159789532
112 102.684550656516 444 39.6782841823056 12.2957629465522
98 99.5367070453414 102 21.7021276595745 2.82470229853226
135 96.7647099227598 222 31.4893617021277 6.1478814732761
124 81.4754637653676 49 15.8064516129032 1.35696482968707
75 76.4611925658209 167 30.4744525547445 4.62475768485184
46 70.5927971966834 16 7.96019900497512 0.443090556632512
119 69.3380989130258 19 9.17874396135266 0.526170036001108
