topics significance commonGenes percentOfTopics percentOfReference
125 2.7286369822488 8 2.63157894736842 38.0952380952381
56 2.66285700222474 6 4.22535211267606 28.5714285714286
70 2.58871383880054 2 100 9.52380952380952
145 2.42099480520718 4 9.09090909090909 19.047619047619
21 2.26903753364926 7 2.78884462151394 33.3333333333333
29 1.81796467732531 7 2.3728813559322 33.3333333333333
86 1.37374619438245 3 9.375 14.2857142857143
39 1.09920516307925 9 1.36986301369863 42.8571428571429
136 0.781861737097229 8 1.3986013986014 38.0952380952381
64 0.335791723739868 10 0.988142292490119 47.6190476190476
