topics significance commonGenes percentOfTopics percentOfReference
65 50.4829225517179 37 24.6666666666667 86.046511627907
121 36.8040160812652 23 52.2727272727273 53.4883720930233
79 34.2537211485338 33 13.9240506329114 76.7441860465116
71 33.7411931729116 28 22.4 65.1162790697674
57 31.6877033836661 26 24.0740740740741 60.4651162790698
63 30.2998446543077 37 7.62886597938144 86.046511627907
66 29.1480365410331 32 10.8108108108108 74.4186046511628
7 28.5297161731511 32 10.3559870550162 74.4186046511628
41 27.2951687530293 24 21.2389380530973 55.8139534883721
142 25.9492803840041 23 21.2962962962963 53.4883720930233
