topic summitPvalue summitPosition meanPvalue meanPosition
143 350 60 78.9292416414373 92
161 350 0 71.8995018129408 9
148 303.625798016311 -40 42.6467269364206 -45
110 223.897648630951 40 29.9827062802285 49
26 211.289902994614 60 71.5475598805001 61
113 150.757628800175 110 19.7210696018673 101
122 142.493549159734 50 25.0665504939903 49
124 108.047287386322 30 40.63552327363 25
108 102.585809316847 -60 34.4387247375684 1
55 87.9000462022094 20 18.8139907281187 33
