topic summitPvalue summitPosition meanPvalue meanPosition
60 294.479954644808 0 42.8522503999357 -2
97 100.4171845638 -90 32.2627891258003 -87
107 97.5374675872738 120 14.0500014293868 95
74 92.9963835428044 70 30.9385807977812 60
80 78.8971281383543 -40 19.0121188750127 -26
87 68.1721002639898 -140 16.7403002709672 -72
88 23.7178288660729 50 5.47258341234761 38
7 14.7809790408488 0 2.45544606707478 -1
71 12.4137278648174 10 1.17579458285128 8
170 12.2008127169618 80 3.6326032559814 81
