topics significance commonGenes percentOfTopics percentOfReference
57 23.877159191799 21 19.4444444444444 55.2631578947368
79 22.6094411694014 25 10.5485232067511 65.7894736842105
155 16.8125063723982 17 15.7407407407407 44.7368421052632
98 15.1411721859614 25 5.31914893617021 65.7894736842105
55 14.8298954201082 20 8.33333333333333 52.6315789473684
63 14.8078731592798 25 5.15463917525773 65.7894736842105
75 14.7853312162126 26 4.74452554744525 68.4210526315789
121 14.1079796188652 12 27.2727272727273 31.5789473684211
69 14.0627373544054 22 6.23229461756374 57.8947368421053
159 13.8492154583625 17 10.6918238993711 44.7368421052632
