topics significance commonGenes percentOfTopics percentOfReference
168 112.724151573593 68 73.1182795698925 77.2727272727273
147 88.9965540999532 50 92.5925925925926 56.8181818181818
73 80.2136488399388 50 76.9230769230769 56.8181818181818
47 76.4783170289668 54 57.4468085106383 61.3636363636364
78 66.8533545373766 50 52.0833333333333 56.8181818181818
133 47.870777594118 32 74.4186046511628 36.3636363636364
174 46.1917027549293 33 64.7058823529412 37.5
3 43.0617724617279 31 64.5833333333333 35.2272727272727
14 8.63825339467521 20 10.5820105820106 22.7272727272727
63 1.07824402482059 0 0 0
