topics significance commonGenes percentOfTopics percentOfReference
152 2.61773829774843 3 2.32558139534884 100
90 1.00738195361983 1 100 33.3333333333333
165 1.00738195361983 1 100 33.3333333333333
169 1.00738195361983 1 100 33.3333333333333
154 0.982999393031076 2 2.63157894736842 66.6666666666667
70 0.706433309363421 1 50 33.3333333333333
20 0.558183208719841 2 1.61290322580645 66.6666666666667
88 0.530423406793566 1 33.3333333333333 33.3333333333333
89 0.530423406793566 1 33.3333333333333 33.3333333333333
143 0.40556603174802 1 25 33.3333333333333
