topics significance commonGenes percentOfTopics percentOfReference
141 27.5420418688589 17 21.7948717948718 89.4736842105263
152 26.1196520904921 18 13.953488372093 94.7368421052632
150 25.8114131512932 16 23.1884057971014 84.2105263157895
117 25.5834507894164 19 9.89583333333333 100
122 24.9592460736972 16 20.7792207792208 84.2105263157895
162 24.0238308653134 16 18.3908045977011 84.2105263157895
55 23.6600156742154 19 7.91666666666667 100
154 22.521990175222 15 19.7368421052632 78.9473684210526
46 22.4589649269199 18 8.95522388059701 94.7368421052632
119 22.2193394170578 18 8.69565217391304 94.7368421052632
