topic summitPvalue summitPosition meanPvalue meanPosition
55 11.7805142722481 0 2.44831209443635 19
75 7.50366328471574 20 4.06684313563236 14
46 5.91763073360637 30 2.68061086564757 27
98 3.77387699014318 20 2.21179110553014 17
108 3.48855278561202 10 2.41622445051258 10
99 3.32108681805817 20 1.58208945368567 29
124 3.23894925297826 10 1.47109960505439 24
156 3.07630596527684 0 1.64710409487843 23
26 3.03101678981417 0 1.98195950157919 16
64 2.84073322534375 10 1.64892325446299 8
