topic summitPvalue summitPosition meanPvalue meanPosition
7 175.300786616639 10 32.406675571446 7
62 24.8206026645312 0 3.10582931943694 7
22 17.1015242671203 0 4.19157494818596 -3
79 16.1202358022443 10 4.3746028224509 38
71 12.4137278648174 10 3.47680346674031 4
66 7.43962526869336 10 1.81987954983898 26
121 6.58847310703014 0 1.3788115011937 37
65 5.31101815353883 20 1.26486895598177 31
100 4.57890769393825 10 1.22573999919669 53
140 4.35889430188531 0 0.916439461964895 38
