topic summitPvalue summitPosition meanPvalue meanPosition
0 39.4254437169892 0 5.11306819242977 -4
112 10.4241666766493 0 1.84319109605959 -9
135 10.2796693141291 0 1.48327303606232 3
12 9.2895499661508 -10 1.81800747761601 -22
42 8.74277554328256 10 1.4237617419176 -3
116 3.80875854763641 -10 0.832290245086396 -19
76 3.54638469826349 0 0.666775533227856 -13
95 2.02557784692579 -30 0.698775255422741 -34
64 1.48190713628916 160 0.74157596934971 40
108 1.41400575666179 180 0.728826508894954 40
