topic summitPvalue summitPosition meanPvalue meanPosition
46 15.1895417246181 0 4.50084356197851 21
75 8.47677109364614 10 4.8348882649784 20
156 4.17023092648795 0 2.41388782093981 19
98 3.77387699014318 0 2.38530870116609 10
58 3.66365521822813 200 1.04697785622964 83
55 3.52658623473052 20 1.77951504400525 30
108 3.48855278561202 10 2.47087858674343 6
153 3.40213911603129 10 2.13794374858956 46
124 3.23894925297826 10 1.59626819487566 17
93 2.57951984399136 10 1.3194343725901 11
