topic summitPvalue summitPosition meanPvalue meanPosition
111 350 50 51.4679177934152 56
126 350 110 78.8466275152215 106
131 350 -30 78.351066712018 -66
138 350 0 70.1987229322477 -3
157 233.677062219425 120 62.3833600733436 106
70 225.293258684056 190 21.4144567537493 184
75 99.1578611583927 0 32.1279061475982 38
156 73.7467910403497 -20 17.3907607827163 38
46 50.3334704755327 10 9.4228048514979 52
150 43.0611603746551 70 5.89252612688999 78
