topic summitPvalue summitPosition meanPvalue meanPosition
86 23.3452953367342 0 3.12461035635645 3
146 12.6872890227061 0 4.58812080631533 -1
26 9.41011538625241 10 4.16063428937534 44
64 9.28759839882544 0 4.15592474072477 24
108 7.0204865815467 90 3.9870522486359 32
4 7.01453133898516 0 2.93749401423862 -4
2 5.85046048832716 20 2.02192541588517 32
21 5.05535762565203 -20 2.46784829449044 11
152 4.96755728308208 60 2.16188082381872 64
75 4.80106600983247 190 2.56325552900931 48
