topic summitPvalue summitPosition meanPvalue meanPosition
26 350 200 97.9346930941617 103
110 350 80 46.9821059022797 95
143 350 100 80.4577063623222 140
148 350 0 57.8779228578357 0
161 350 20 72.0331412285692 53
64 174.318040667567 200 24.6703953279835 31
124 167.765626472429 70 58.2473258946166 74
108 162.147838222058 70 45.2272359366995 43
122 152.470764440211 190 29.5846092932263 121
99 150.688957387208 100 22.8934849628858 116
