topic summitPvalue summitPosition meanPvalue meanPosition
152 27.7956070338465 0 5.75041235051726 26
75 9.48156592777389 10 6.01837748667839 31
46 7.11258913069175 10 3.62367166250188 39
108 7.0204865815467 10 4.6878860446051 9
98 6.80491371570993 10 3.96201477813103 19
122 6.78261756988846 30 3.26849918354994 37
26 5.99066601510168 20 3.6819990653077 16
64 5.34028132704804 20 3.27884180810193 7
55 4.74006089108387 10 2.42833780239865 37
99 4.48025146106648 20 2.56473657946285 26
