topic summitPvalue summitPosition meanPvalue meanPosition
44 350 -10 98.265078118447 -58
70 350 190 19.3314188758237 193
90 350 130 136.309235151545 15
96 350 -100 64.3229072413195 -111
104 350 80 87.2297341140187 111
130 350 0 103.855559464577 -6
101 228.201194924918 50 42.9624459672394 59
75 90.5633753864819 -200 35.6004983157659 33
156 73.7467910403497 130 15.4778068105255 87
64 54.7596099565463 140 16.2105871552009 69
